Manufacturer,Model,Year,Fuel Type,Price,Mileage,Average Price (0-20k km),Average Price (20k-50k km),Average Price (50k-100k km),Average Price (100k+ km)
Mercedes Benz,C180,2011.0,Petrol,14200000,24000,,14200000,,9875000
Mercedes Benz,E200 W212,2010.0,Petrol,14250000,118500,,,,14250000
Mercedes Benz,E200 W212 CGI,2010.0,Petrol,14550000,123000,,,,14550000
Mercedes Benz,ML350 Beigh,2010.0,Petrol,18950000,116000,,,,18950000
Mercedes Benz,S350,2009.0,Petrol,17500000,110000,,,,17500000
Mercedes Benz,S300,2008.0,Petrol,15500000,105000,,,,15500000
Mercedes Benz,C230,2006.0,Petrol,8400000,103000,,,,8400000
Mercedes Benz,E200 W211,2006.0,Petrol,11300000,161000,,,,11300000
Mercedes Benz,C180,2005.0,Petrol,9875000,160000,,14200000,,9875000
Mercedes Benz,C180 Sport,2004.0,Petrol,852500,121000,,,,852500
Mercedes Benz,E240 Avanatgarde,2003.0,Petrol,12800000,51000,,,12800000,
Mercedes Benz,E240,2002.0,Petrol,7700000,214000,,,,7700000
Mercedes Benz,C200,2001.0,Petrol,7100000,151100,,25500000,,15550000
Micro,Chery Tiggo Pro4,2024.0,Petrol,11500000,7900,11500000,,,
Micro,Almaz,2022.0,Petrol,14900000,30000,,14900000,,
Micro,Panda,2018.0,Petrol,4225000,51800,4000000,3750000,3335000,2931000
Micro,Panda 1000CC,2018.0,Petrol,3490000,54000,,,3490000,
Micro,Panda Automatic,2018.0,Petrol,4275000,49200,,4275000,,
Micro,Tivoli,2018.0,Petrol,8475000,46000,,8475000,7950000,
Micro,BAIC X25,2017.0,Petrol,6600000,93500,,,6600000,6300000
Micro,Panda,2017.0,Petrol,3990000,55100,4000000,3750000,3335000,2931000
Micro,Geely panda,2016.0,Petrol,3550000,60000,,,3550000,
Micro,Panda,2016.0,Petrol,3450000,98000,4000000,3750000,3335000,2931000
Micro,Panda,2015.0,Petrol,3595000,120000,4000000,3750000,3335000,2931000
Micro,Panda Cross,2015.0,Petrol,3900000,89000,,,3900000,3465000
Micro,Panda LC 1.0,2015.0,Petrol,3475000,68000,,,3475000,
Micro,Panda LC 10,2015.0,Petrol,3225000,95000,,,3225000,
Micro,Tivoli,2015.0,Petrol,7950000,85000,,8475000,7950000,
Micro,Panda,2014.0,Petrol,3200000,78000,4000000,3750000,3335000,2931000
Micro,Panda,2013.0,Petrol,2900000,85687,4000000,3750000,3335000,2931000
Micro,Panda Cross,2013.0,Petrol,3465000,101230,,,3900000,3465000
Micro,Trend,2013.0,Petrol,1400000,46000,,1800000,1950000,
Micro,MX 7 1500,2012.0,Petrol,3295000,890000,,,,3295000
Micro,Panda,2012.0,Petrol,2690000,133190,4000000,3750000,3335000,2931000
Micro,Panda 1000,2012.0,Petrol,3350000,74129,,,3350000,
Micro,Trend,2012.0,Petrol,2200000,38000,,1800000,1950000,
Micro,Panda,2011.0,Petrol,2695000,97000,4000000,3750000,3335000,2931000
Micro,Panda LC1.3,2011.0,Petrol,2850000,85000,,,2850000,
Micro,Trend,2009.0,Petrol,1950000,60000,,1800000,1950000,
Mini Cooper,Sport Twin,2019.0,Petrol,19500000,30000,,19500000,,
Mini Cooper,1.5L JCW,2017.0,Petrol,15800000,64000,,,15800000,
Mini Cooper,,2016.0,Petrol,15500000,73000,,,,
Mitsubishi,Delica Mini,2024.0,Petrol,9600000,7000,9600000,,,
Mitsubishi,eK Wagon,2024.0,Petrol,7500000,2500,7500000,,6421667,
Mitsubishi,eK Wagon Days R,2024.0,Petrol,7390000,2000,7390000,,,
Mitsubishi,eK Wagon r,2024.0,Petrol,7890000,8500,7890000,,,
Mitsubishi,eK Wagon 7890000,2023.0,Petrol,7890000,5000,7890000,,,
Mitsubishi,eK Wagon M Grade Safety,2023.0,Petrol,7650000,12600,7650000,,,
Mitsubishi,eK Wagon Mitsubish,2023.0,Petrol,7875000,12000,7875000,,,
Mitsubishi,eK Wagon R Unregiste,2023.0,Petrol,7890000,8000,7890000,,,
Mitsubishi,eK Wagon SAFETY,2023.0,Petrol,7750000,5000,7750000,,,
Mitsubishi,eK Wagon X,2023.0,Petrol,7700000,10000,7700000,,,
Mitsubishi,eK Wagon X Limited,2023.0,Petrol,9475000,1,9475000,,,
Mitsubishi,eK Wagon dayz,2023.0,Petrol,7850000,8500,7850000,,,
Mitsubishi,eK Wagon safety dayz,2023.0,Petrol,7790000,6500,7790000,,,
Mitsubishi,Xpander,2020.0,Petrol,15700000,60000,,,15700000,
Mitsubishi,Eclipse Cross,2019.0,Petrol,14500000,163000,,,16150000,15430000
Mitsubishi,Xpander GLS,2019.0,Petrol,14400000,38500,,14400000,,
Mitsubishi,Eclipse Cross,2018.0,Petrol,15800000,56000,,,16150000,15430000
Mitsubishi,Eclipse Cross G PLUS,2018.0,Petrol,14790000,80000,,,14790000,
Mitsubishi,Eclipse Cross G-Plus Exceed,2018.0,Petrol,16500000,95000,,,16500000,
Mitsubishi,Xpander 1.5L Engine,2018.0,Petrol,13700000,104000,,,,13700000
Mitsubishi,Xpander 7 Seat,2018.0,Petrol,14290000,75000,,,14290000,
Mitsubishi,eK Wagon,2018.0,Petrol,6475000,63000,7500000,,6421667,
Mitsubishi,Montero GLS Fully Loaded,2017.0,Petrol,31500000,85000,,,31500000,
Mitsubishi,Outlander,2017.0,Petrol,17200000,161000,,23000000,23000000,17200000
Mitsubishi,EK Custom,2016.0,Petrol,7200000,49000,,7200000,,6880000
Mitsubishi,Outlander,2016.0,Petrol,23000000,50000,,23000000,23000000,17200000
Mitsubishi,eK Wagon,2016.0,Petrol,6400000,67565,7500000,,6421667,
Mitsubishi,Attrage,2015.0,Petrol,7375000,162000,,,,7375000
Mitsubishi,Outlander PHEV,2015.0,Petrol,18500000,97500,,,18500000,
Mitsubishi,Outlander Straight,2015.0,Petrol,15200000,105000,,,,15850000
Mitsubishi,eK Wagon,2015.0,Petrol,6390000,67477,7500000,,6421667,
Mitsubishi,Lancer JY 1,2014.0,Petrol,12900000,165000,,,,12900000
Mitsubishi,Lancer Evolution IX,2013.0,Petrol,16500000,85000,,,16500000,
Mitsubishi,Montero Center Tyre,2012.0,Petrol,22000000,170000,,,,22000000
Mitsubishi,Lancer CS 2,2007.0,Petrol,8500000,61000,,,8500000,
Mitsubishi,Lancer CS1,2007.0,Petrol,6975000,201000,,,,6975000
Mitsubishi,Montero,2005.0,Petrol,14945000,140000,,,,15097500
Mitsubishi,Montero V6 1st,2005.0,Petrol,13900000,325000,,,,13925000
Mitsubishi,Montero V6 GLS,2003.0,Petrol,12975000,136000,,,,12975000
Mitsubishi,Montero V76,2003.0,Petrol,13900000,129000,,,,13900000
Mitsubishi,Montero V77 GLS V6 3.8,2003.0,Petrol,14450000,152000,,,,14450000
Mitsubishi,Pajero,2003.0,Petrol,6200000,144000,,,,6200000
Mitsubishi,Montero V73,2001.0,Petrol,12500000,145000,,,,12500000
Nissan,Almera,2025.0,Petrol,14300000,0,14500000,,,
Nissan,Almera EL,2025.0,Petrol,12875000,0,12081250,,,
Nissan,Almera EL GRADE BRAND NEW,2025.0,Petrol,12690000,0,12623333,,,
Nissan,Almera EL Package,2025.0,Petrol,12790000,0,12790000,,,
Nissan,Almera VL,2025.0,Petrol,13950000,0,14175385,,,
Nissan,Almera VL 1L BrandNew,2025.0,Petrol,14250000,0,14250000,,,
Nissan,Almera VL Black Top,2025.0,Petrol,14490000,0,14495000,,,
Nissan,Almera VL GREY,2025.0,Petrol,14390000,0,14390000,,,
Nissan,Almera VL GREY/BLACK,2025.0,Petrol,14490000,0,14490000,,,
Nissan,Almera VL Grade,2025.0,Petrol,14475000,300,14475000,,,
Nissan,Almera VL Highest,2025.0,Petrol,14650000,1,14650000,,,
Nissan,Almera VL Highest Grade,2025.0,Petrol,14475000,0,14312500,,,
Nissan,Almera VL Package,2025.0,Petrol,14400000,0,14400000,,,
Nissan,Almera VL Package Black Top,2025.0,Petrol,14390000,0,14395000,,,
Nissan,Almera VL TURBOWHITE /BLACK,2025.0,Petrol,14500000,0,14500000,,,
Nissan,CVT,2025.0,Petrol,9200000,3000,9200000,,,
Nissan,Magnite Acenta,2025.0,Petrol,7990000,0,7990000,,,
Nissan,Magnite Tekna AMT,2025.0,Petrol,9100000,0,9100000,,,
Nissan,Magnite Tekna+ Gray,2025.0,Petrol,9499997,0,9499997,,,
Nissan,Tekna+,2025.0,Petrol,10900000,0,10900000,,,
Nissan,Clipper,2024.0,Petrol,8900000,100,8900000,,,
Nissan,Clipper DR17V GX,2024.0,Petrol,9495000,1800,9495000,,,
Nissan,Clipper GX,2024.0,Petrol,9450000,4125,9450000,,,
Nissan,Clipper Rio,2024.0,Petrol,10350000,5000,10350000,,,
Nissan,Dayz,2024.0,Petrol,7950000,5400,8195000,8450000,6490000,7050000
Nissan,Dayz BOLERO,2024.0,Petrol,8400000,600,8400000,,,
Nissan,Dayz Ek wagon,2024.0,Petrol,7875000,6500,7875000,,,
Nissan,Dayz X Grade,2024.0,Petrol,7490000,680,7806000,,,
Nissan,Dayz X Grade Safety 4Way,2024.0,Petrol,8250000,6300,8250000,,,
Nissan,Dayz X Wagon Safety LED,2024.0,Petrol,8250000,1200,8250000,,,
Nissan,Dayz safety,2024.0,Petrol,8375000,8500,8375000,,,
Nissan,Dayz safety 4 way,2024.0,Petrol,7990000,2500,7990000,,,
Nissan,ROOX HIGHWAY STAR X,2024.0,Petrol,10300000,6200,10300000,,,
Nissan,Almera EL Sport,2023.0,Petrol,14000000,3000,14000000,,,
Nissan,Clipper Rio full Join,2023.0,Petrol,9200000,23000,,9200000,,
Nissan,Dayz,2023.0,Petrol,7785000,12500,8195000,8450000,6490000,7050000
Nissan,Dayz Costom G,2023.0,Petrol,7890000,4000,7890000,,,
Nissan,Dayz S Grade,2023.0,Petrol,6890000,16700,6890000,,,
Nissan,Dayz X Grade,2023.0,Petrol,8050000,18000,7806000,,,
Nissan,Juke,2020.0,Petrol,14500000,40000,,14500000,14166667,
Nissan,Juke Highest Grade,2020.0,Petrol,14700000,17000,14700000,,,
Nissan,Qashqai Tekna,2019.0,Petrol,13900000,83300,,,13900000,
Nissan,Dayz,2018.0,Petrol,6600000,85000,8195000,8450000,6490000,7050000
Nissan,Dayz Highway Star G,2018.0,Petrol,7385000,69000,,,7385000,
Nissan,Dayz Safety Edition,2018.0,Petrol,6525000,31000,,6525000,,
Nissan,Qashqai Tekna Plus,2018.0,Petrol,15000000,56000,,,15000000,
Nissan,X-Trail 7 Seater,2018.0,Petrol,15650000,89000,,,15650000,
Nissan,Dayz,2017.0,Petrol,6200000,64000,8195000,8450000,6490000,7050000
Nissan,Dayz Basic,2017.0,Petrol,6550000,48000,,6550000,,
Nissan,Dayz Highway Start,2017.0,Petrol,6775000,86500,,,6775000,
Nissan,Dayz X,2017.0,Petrol,5875000,85000,,,5875000,
Nissan,X-Trail,2017.0,Petrol,12475000,134000,,,12500000,11725000
Nissan,Dayz,2016.0,Petrol,6550000,80000,8195000,8450000,6490000,7050000
Nissan,Juke 15RX V-Selection,2016.0,Petrol,9600000,66000,,,9600000,
Nissan,X-Trail Mode Premier,2016.0,Petrol,14000000,104000,,,,14000000
Nissan,Dayz,2015.0,Petrol,6295000,87135,8195000,8450000,6490000,7050000
Nissan,X-Trail,2015.0,Petrol,10975000,140000,,,12500000,11725000
Nissan,Lafesta,2013.0,Petrol,9000000,125000,,,,9000000
Nissan,Teana Cefiro,2013.0,Petrol,11700000,117000,,,,11700000
Nissan,Sunny N16 Super Saloon,2011.0,Petrol,6250000,115000,,,,5362500
Nissan,Sunny N17 super saloon,2010.0,Petrol,6490000,144000,,,,6490000
Nissan,Sylphy,2010.0,Petrol,7300000,143000,,,,7300000
Nissan,NV200 Vanette Wagon,2009.0,Petrol,11000000,141000,,,,11000000
Nissan,Tiida,2008.0,Petrol,5825000,175000,,,6595000,5813333
Nissan,March AK-12,2007.0,Petrol,4875000,183023,,,,4875000
Nissan,Patrol,2007.0,Petrol,8000000,157000,,,,8000000
Nissan,Tiida,2007.0,Petrol,6595000,84000,,,6595000,5813333
Nissan,Tiida Latio,2007.0,Petrol,5850000,185000,,,,5850000
Nissan,X-Trail Automatic T30,2007.0,Petrol,7500000,180000,,,,7500000
Nissan,X-Trail T30,2007.0,Petrol,7950000,125000,,,,7950000
Nissan,Cefiro 230Jk J31,2006.0,Petrol,5950000,155000,,,,5950000
Nissan,Sunny FB15,2006.0,Petrol,4890000,185000,,,,4890000
Nissan,March,2004.0,Petrol,4375000,98500,,,4375000,
Nissan,Sunny,2004.0,Petrol,4600000,209000,,,,3837500
Nissan,Sunny N16 Ex Saloon,2004.0,Petrol,4500000,225000,,,,4500000
Nissan,Bluebird FG10 sylphy,2003.0,Petrol,5490000,199000,,,,5490000
Nissan,Sunny B-15,2003.0,Petrol,4995000,190039,,,,4995000
Nissan,Sunny Ex Saloon,2003.0,Petrol,5550000,190000,,,,5550000
Nissan,Sunny N17,2003.0,Petrol,4775000,167000,,,,4775000
Nissan,Sunny,2002.0,Petrol,1800000,850000,,,,3837500
Nissan,X-Trail X trail t30,2002.0,Petrol,67000000,150000,,,,67000000
Nissan,AD Wagon Y11,2001.0,Petrol,3750000,150000,,,,3750000
Nissan,March K11,2001.0,Petrol,3700000,132600,,,,3653750
Nissan,March K11 Cup Holder,2001.0,Petrol,3590000,103000,,,,3590000
Nissan,March K11 MODDYFY,2001.0,Petrol,3790000,169000,,,,3790000
Nissan,Primera,2001.0,Petrol,4500000,150000,,,,4500000
Nissan,Sunny,2001.0,Petrol,4550000,120000,,,,3837500
Nissan,Sunny 2004,2001.0,Petrol,4600000,140000,,,,4600000
Nissan,Sunny N16 SUPER SALOON,2001.0,Petrol,4690000,189000,,,,4690000
Nissan,X-Trail T 30,2001.0,Petrol,6350000,211000,,,,6350000
Nissan,March AK12,2000.0,Petrol,3650000,180000,,,,3650000
Nissan,March K 11,2000.0,Petrol,3550000,182000,,,,3550000
Nissan,March K11,2000.0,Petrol,3790000,180000,,,,3653750
Nissan,Sunny,2000.0,Petrol,4400000,180000,,,,3837500
Nissan,Sunny FB15 Super Saloon,2000.0,Petrol,4800000,238500,,,,4800000
Nissan,Sunny N16,2000.0,Petrol,4350000,187500,,,,4350000
Nissan,Sunny N16 Super Saloon,2000.0,Petrol,4475000,283000,,,,5362500
Perodua,Bezza,2020.0,Petrol,7950000,61000,,7290000,7246667,
Perodua,Bezza,2018.0,Petrol,6800000,98000,,7290000,7246667,
Perodua,Axia,2017.0,Petrol,6900000,69700,,,6525000,6075000
Perodua,Axia G Grade,2017.0,Petrol,6290000,160000,,,,6290000
Perodua,Bezza,2017.0,Petrol,7290000,48485,,7290000,7246667,
Perodua,Axia,2016.0,Petrol,6250000,105000,,,6525000,6075000
Perodua,Axia CAS 2017,2016.0,Petrol,6295000,72000,,,6295000,
Perodua,Axia G,2016.0,Petrol,6100000,85000,,,6100000,6000000
Perodua,Axia,2015.0,Petrol,5900000,155000,,,6525000,6075000
Perodua,Axia G,2015.0,Petrol,6000000,127000,,,6100000,6000000
Perodua,Viva Elite,2013.0,Petrol,4850000,144000,,4950000,4800000,4645000
Perodua,Viva Elite,2012.0,Petrol,4675000,109000,,4950000,4800000,4645000
Perodua,Viva Elite AUTOMATIC,2012.0,Petrol,4250000,108542,,,,4250000
Perodua,Viva Elite Premium,2012.0,Petrol,4990000,103000,,,,4990000
Perodua,Viva Elite,2011.0,Petrol,4550000,143000,,4950000,4800000,4645000
Perodua,Viva Elite,2010.0,Petrol,4550000,160000,,4950000,4800000,4645000
Peugeot,2008 GT Premium,2025.0,Petrol,24800000,165,24800000,,,
Peugeot,2008 GT Line,2023.0,Petrol,21000000,1200,21000000,,,
Peugeot,3008 FULL OPTION,2020.0,Petrol,19000000,72000,,,18750000,
Peugeot,5008 GT line,2020.0,Petrol,18500000,70000,,,18500000,
Peugeot,2008,2019.0,Petrol,12700000,54571,,,12700000,
Peugeot,3008,2019.0,Petrol,17000000,75000,,,16133333,
Peugeot,3008 Active,2019.0,Petrol,16000000,67000,,,16000000,
Peugeot,3008 Allure,2019.0,Petrol,18000000,28000,,18000000,,
Peugeot,3008 GT LINE,2019.0,Petrol,18900000,49000,,18900000,,
Peugeot,5008,2019.0,Petrol,19500000,134000,,19500000,22000000,19500000
Peugeot,5008 GT,2019.0,Petrol,21500000,55000,,,21500000,
Peugeot,5008 GT Line,2019.0,Petrol,18500000,145000,,,20250000,19100000
Peugeot,5008 GT Line Full Spec,2019.0,Petrol,22000000,84000,,,22000000,
Peugeot,5008 GT liner Special UK,2019.0,Petrol,24000000,39400,,24000000,,
Peugeot,5008 Allure,2018.0,Petrol,21000000,50755,,,21000000,
Peugeot,5008 GT Line,2018.0,Petrol,17500000,90526,,,20250000,19100000
Peugeot,306 wagon,2004.0,Petrol,1925000,130000,,,,1925000
Porsche,911 Carrera 3L Sports+ UK,2025.0,Petrol,172500000,4500,172500000,,,
Porsche,718 Cayman STYLE EDITION,2024.0,Petrol,77990000,2000,77990000,,,
Porsche,Panamera 4 V6 NEW MODEL,2018.0,Petrol,125000000,24000,,125000000,,
Porsche,Cayenne,2011.0,Petrol,25000000,56000,,,25000000,
Renault,KWID CLIMBER Exchnge,2020.0,Petrol,5375000,60000,,,5375000,
Renault,KWID,2017.0,Petrol,3995000,127230,,,3750000,3897500
Renault,KWID RXT SPORTS Exchange,2017.0,Petrol,3775000,90000,,,3775000,
Renault,KWID,2016.0,Petrol,3750000,89000,,,3750000,3897500
Renault,KWID RTX,2016.0,Petrol,3700000,68000,,,3700000,
Renault,KWID RXT,2016.0,Petrol,3750000,112300,,,3800000,3800000
Rolls-Royce,Cullinan,2025.0,Petrol,400000000,0,400000000,,,
Ssang,Yong Tivoli,2016.0,Petrol,8200000,90000,,,8200000,
Subaru,BRZ Type RA (GT86),2013.0,Petrol,35000000,68500,,,35000000,
Suzuki,Alto S Grade,2025.0,Petrol,6750000,1,6750000,,,
Suzuki,EVERY PA LTD,2025.0,Petrol,8350000,0,8350000,,,
Suzuki,Every Full Join,2025.0,Petrol,9750000,0,9750000,,,
Suzuki,Every Wagon,2025.0,Petrol,10690000,0,11143333,,,
Suzuki,Jimny FULLY LOADED,2025.0,Petrol,10975000,0,10975000,,,
Suzuki,Spacia Custom XS,2025.0,Petrol,11750000,0,11135000,,,
Suzuki,Wagon R CUSTOM Z,2025.0,Petrol,9990000,0,9990000,,,
Suzuki,Wagon R CUSTOM ZX BRAND NEW,2025.0,Petrol,9050000,4,9050000,,,
Suzuki,Wagon R Custom,2025.0,Petrol,9975000,0,9975000,,,
Suzuki,Wagon R Customz,2025.0,Petrol,10300000,0,10300000,,,
Suzuki,Wagon R FX Safety,2025.0,Petrol,7650000,6,7883636,,6600000,7200000
Suzuki,Wagon R FX Safety Brand New,2025.0,Petrol,7550000,6,7550000,,,
Suzuki,Wagon R FZ COSTOM Z,2025.0,Petrol,10275000,25,10275000,,,
Suzuki,Wagon R Zx Custom Z,2025.0,Petrol,9850000,0,9850000,,,
Suzuki,Alto,2024.0,Petrol,6950000,1900,7350000,4325000,3958889,3765000
Suzuki,Alto 660cc L grade,2024.0,Petrol,7700000,4000,7700000,,,
Suzuki,Alto A,2024.0,Petrol,6300000,8000,6300000,,,
Suzuki,Alto A Grade Safety,2024.0,Petrol,6850000,300,6850000,,,
Suzuki,Alto L Grade,2024.0,Petrol,7300000,4600,7125833,6890000,,
Suzuki,Alto L Grade Safety,2024.0,Petrol,7290000,2882,7290000,,,
Suzuki,Alto L-Grade,2024.0,Petrol,7250000,8000,7250000,,,
Suzuki,Alto S PEARL WHITE,2024.0,Petrol,7690000,1800,7690000,,,
Suzuki,Alto Safety A,2024.0,Petrol,6400000,5000,6400000,,,
Suzuki,Every PA Limited,2024.0,Petrol,7900000,0,8087500,,,
Suzuki,Every Wagon PZ,2024.0,Petrol,10300000,7900,10300000,,,
Suzuki,Hustler,2024.0,Petrol,9200000,9500,9200000,,6100000,6395000
Suzuki,Hustler G,2024.0,Petrol,8650000,5200,8650000,,,
Suzuki,Hustler G Safety LED,2024.0,Petrol,8575000,15000,8575000,,,
Suzuki,Hustler G Safety Origi 4Way,2024.0,Petrol,8750000,15000,8750000,,,
Suzuki,Hustler J Style,2024.0,Petrol,9750000,3250,9750000,,,6400000
Suzuki,Hustler Tough Wild,2024.0,Petrol,9390000,5,9390000,,,
Suzuki,Spacia Custom,2024.0,Petrol,10850000,0,10850000,,8400000,
Suzuki,Spacia Custom XS,2024.0,Petrol,10990000,2000,11135000,,,
Suzuki,Spacia XS,2024.0,Petrol,10850000,13000,10850000,,,
Suzuki,Spacia XS Custom,2024.0,Petrol,10900000,7000,10800000,,,
Suzuki,Swift MX Highest Sp,2024.0,Petrol,13290000,6000,13692500,,,
Suzuki,Wagon R,2024.0,Petrol,7900000,4329,8775000,7250000,7018000,4497500
Suzuki,Wagon R Custom Z,2024.0,Petrol,9850000,200,9875000,,,
Suzuki,Wagon R Custom ZX Upgrade,2024.0,Petrol,9850000,3900,9850000,,,
Suzuki,Wagon R FX,2024.0,Petrol,7650000,9850,7976591,8150000,6625000,6428750
Suzuki,Wagon R FX PUSH START,2024.0,Petrol,7900000,11500,7900000,,,
Suzuki,Wagon R FX SAFETY,2024.0,Petrol,7875000,3000,7775000,,,
Suzuki,Wagon R FX SAFTY PUSH START,2024.0,Petrol,7990000,6250,7990000,,,
Suzuki,Wagon R FX SAFTY PUSHTART,2024.0,Petrol,8150000,8523,8150000,,,
Suzuki,Wagon R FX Safety Edition,2024.0,Petrol,7990000,4450,8070000,,,
Suzuki,Wagon R FX Safety Package,2024.0,Petrol,8600000,3000,8475000,,,
Suzuki,Wagon R Fx Safty 70% finance,2024.0,Petrol,7890000,4523,7890000,,,
Suzuki,Wagon R ZX,2024.0,Petrol,9950000,3000,9655000,,,
Suzuki,Wagon R fx safe,2024.0,Petrol,7890000,9800,7890000,,,
Suzuki,Alto,2023.0,Petrol,7750000,5248,7350000,4325000,3958889,3765000
Suzuki,Alto L,2023.0,Petrol,7250000,2500,7300000,,6000000,
Suzuki,Alto L Grade,2023.0,Petrol,7075000,18000,7125833,6890000,,
Suzuki,Alto L gread safty,2023.0,Petrol,6950000,4523,6950000,,,
Suzuki,Alto LAPIN,2023.0,Petrol,7800000,10900,7800000,,,
Suzuki,Carry Truck,2023.0,Petrol,5900000,6900,5900000,,,
Suzuki,Every PA,2023.0,Petrol,6990000,9000,6990000,,,
Suzuki,Every PA Limited,2023.0,Petrol,8275000,6979,8087500,,,
Suzuki,Hustler G Unregister,2023.0,Petrol,8700000,3268,8700000,,,
Suzuki,Spacia Custom Unregister,2023.0,Petrol,9800000,10900,9800000,,,
Suzuki,Spacia Custom XS,2023.0,Petrol,10800000,50,11135000,,,
Suzuki,Spacia G ð,2023.0,Petrol,9650000,4124,9650000,,,
Suzuki,Spacia Gear XZ Custom,2023.0,Petrol,9650000,17000,9650000,,,
Suzuki,Spacia XS CUSTOM G,2023.0,Petrol,9450000,4500,9450000,,,
Suzuki,Spacia XS Custom,2023.0,Petrol,10700000,14000,10800000,,,
Suzuki,Swift MX Highest Sp,2023.0,Petrol,14095000,15000,13692500,,,
Suzuki,Wagon R,2023.0,Petrol,9650000,2350,8775000,7250000,7018000,4497500
Suzuki,Wagon R Custom,2023.0,Petrol,9975000,4000,9975000,,,
Suzuki,Wagon R Custom Z,2023.0,Petrol,9950000,4398,9875000,,,
Suzuki,Wagon R FX,2023.0,Petrol,7800000,12000,7976591,8150000,6625000,6428750
Suzuki,Wagon R FX 70% leasing ok,2023.0,Petrol,7690000,7523,7690000,,,
Suzuki,Wagon R FX Beige Interior,2023.0,Petrol,8600000,12000,8600000,,,
Suzuki,Wagon R FX PUSH START,2023.0,Petrol,7900000,4100,7900000,,,
Suzuki,Wagon R FX SAFETY,2023.0,Petrol,7850000,6000,7775000,,,
Suzuki,Wagon R FX SAFETY NEW COMRER,2023.0,Petrol,7890000,9852,7890000,,,
Suzuki,Wagon R FX SAFETY UNREGISTED,2023.0,Petrol,7690000,6300,7690000,,,
Suzuki,Wagon R FX SAFETY/ PUSH START,2023.0,Petrol,7890000,5000,7890000,,,
Suzuki,Wagon R FX SEFTY,2023.0,Petrol,7800000,6000,7800000,,,
Suzuki,Wagon R FX Safety Edition,2023.0,Petrol,8150000,9100,8070000,,,
Suzuki,Wagon R FX Safty push 70% leas,2023.0,Petrol,7690000,12300,7690000,,,
Suzuki,Wagon R FX Safty push start,2023.0,Petrol,7890000,7900,7920000,,,
Suzuki,Wagon R FX Safy Push Start,2023.0,Petrol,7890000,5600,7890000,,,
Suzuki,Wagon R FZ,2023.0,Petrol,7975000,12000,7975000,,6797857,6611000
Suzuki,Wagon R PUSH START SAFETY,2023.0,Petrol,7950000,4500,7950000,,,
Suzuki,Wagon R Safety,2023.0,Petrol,7900000,6500,8250000,,,
Suzuki,Wagon R Stingray,2023.0,Petrol,9375000,5500,8808333,5875000,7577812,6906667
Suzuki,Wagon R ZX,2023.0,Petrol,9360000,12000,9655000,,,
Suzuki,Wagon R dayz safety,2023.0,Petrol,7925000,4600,7925000,,,
Suzuki,XBee,2023.0,Petrol,11900000,11776,11900000,9500000,,
Suzuki,XBee MV,2023.0,Petrol,11900000,14000,11900000,,,
Suzuki,Wagon R ZT,2022.0,Petrol,9700000,18000,9700000,,,
Suzuki,Baleno Highest Grade,2020.0,Petrol,8900000,53000,,,8900000,
Suzuki,Jimny,2020.0,Petrol,6950000,37000,,6950000,6600000,
Suzuki,Wagon R,2020.0,Petrol,6500000,88000,8775000,7250000,7018000,4497500
Suzuki,Wagon R FX,2020.0,Petrol,7875000,3000,7976591,8150000,6625000,6428750
Suzuki,Alto VXI,2019.0,Petrol,4950000,54420,,,4950000,
Suzuki,Baleno,2019.0,Petrol,8900000,35000,,8900000,8500000,7875000
Suzuki,Baleno New Zealand Version,2019.0,Petrol,8500000,78000,,,8500000,
Suzuki,Baleno Safety,2019.0,Petrol,8575000,99000,,,8575000,
Suzuki,Swift RS,2019.0,Petrol,10600000,48000,,9858333,9089286,8770000
Suzuki,Vitara,2019.0,Petrol,11800000,79000,,,11800000,11000000
Suzuki,Vitara 1.0L UK,2019.0,Petrol,11900000,76000,,,11900000,
Suzuki,Vitara UK Version,2019.0,Petrol,12200000,79000,,,12200000,
Suzuki,Wagon R FZ Premium,2019.0,Petrol,7100000,95000,,,7100000,6850000
Suzuki,XBee,2019.0,Petrol,9500000,48400,11900000,9500000,,
Suzuki,Alto Japan,2018.0,Petrol,5730000,70000,,,5755000,4362500
Suzuki,Baleno,2018.0,Petrol,8500000,70619,,8900000,8500000,7875000
Suzuki,Celerio X Limited,2018.0,Petrol,63900000,50500,,,63900000,
Suzuki,Celerio X Tream,2018.0,Petrol,6500000,62000,,,6500000,
Suzuki,Ertiga 07 Seater,2018.0,Petrol,6875000,174000,,,,6875000
Suzuki,Hustler S-eNe Charge,2018.0,Petrol,6575000,172234,,,,6575000
Suzuki,Jimny,2018.0,Petrol,6600000,67000,,6950000,6600000,
Suzuki,S-Cross,2018.0,Petrol,11350000,79000,,,11350000,
Suzuki,S-Cross 1st,2018.0,Petrol,10975000,69000,,,10975000,
Suzuki,S-Cross SX4,2018.0,Petrol,10975000,47000,,10975000,,
Suzuki,SX4 S Cross,2018.0,Petrol,10800000,103000,,,,10800000
Suzuki,Spacia,2018.0,Petrol,9300000,71000,,,7596667,6887000
Suzuki,Spacia Custom,2018.0,Petrol,8400000,93000,10850000,,8400000,
Suzuki,Swift,2018.0,Petrol,9650000,45000,,9650000,6880000,5308333
Suzuki,Swift RS,2018.0,Petrol,8990000,130000,,9858333,9089286,8770000
Suzuki,Swift RS Safety,2018.0,Petrol,9490000,88000,,,9490000,
