Manufacturer,Model,Year,Condition,Fuel Type,Price,Mileage,Average Price (0-20k km),Average Price (20k-50k km),Average Price (50k-100k km),Average Price (100k+ km)
Toyota,Axio G grade,2014.0,,Hybrid,9700000,190000,,,,9912500
Toyota,Axio Grade,2014.0,,Hybrid,11200000,71000,,,11200000,
Toyota,Axio X,2014.0,,Hybrid,9850000,100000,,,9850000,9850000
Toyota,Axio X Grade,2014.0,,Hybrid,9750000,174000,,,,10612500
Toyota,Crown Athlete S,2014.0,,Hybrid,29500000,161000,,,,29500000
Toyota,Harrier,2014.0,,Hybrid,19500000,95000,,,19500000,23950000
Toyota,Harrier Advance Premium,2014.0,,Hybrid,21400000,104000,,,,21400000
Toyota,Prius,2014.0,,Hybrid,12100000,157800,26900000,,12535000,10337727
Toyota,Prius 3rd Gen,2014.0,,Hybrid,12500000,105000,,,,10966667
Toyota,Prius 3rd Generation,2014.0,,Hybrid,11600000,167000,12250000,,,10300000
Toyota,Prius S,2014.0,,Hybrid,11650000,202400,,,,10725000
Toyota,Prius S Grade,2014.0,,Hybrid,11650000,89000,,,11650000,10650000
Toyota,Prius ZW30,2014.0,,Hybrid,13000000,245000,,,,13000000
Toyota,Voxy,2014.0,,Hybrid,18500000,139000,34000000,,18550000,18500000
Toyota,Aqua,2013.0,,Hybrid,9300000,109000,7890000,,8455000,8494714
Toyota,Aqua G,2013.0,,Hybrid,8150000,147000,13200000,14500000,,8050000
Toyota,Aqua G - Limited,2013.0,,Hybrid,8000000,149000,,,,8000000
Toyota,Aqua G Grade,2013.0,,Hybrid,8200000,160000,,8490000,,8199231
Toyota,Aqua G Limited,2013.0,,Hybrid,8475000,114000,,,,8212500
Toyota,Aqua G grade,2013.0,,Hybrid,7850000,110000,,,,7850000
Toyota,Aqua Limited Edition,2013.0,,Hybrid,7800000,130000,,,,7800000
Toyota,Aqua S Grade,2013.0,,Hybrid,8050000,160000,,,9212500,8017500
Toyota,Aqua S Limited,2013.0,,Hybrid,8150000,126000,,,,7973750
Toyota,Aqua S limited,2013.0,,Hybrid,8400000,101000,,,,8400000
Toyota,Aqua s grad,2013.0,,Hybrid,7700000,130000,,,,7700000
Toyota,Axio,2013.0,,Hybrid,9400000,144000,,,12020000,11277273
Toyota,Camry 60th Anniversary,2013.0,,Hybrid,16250000,157000,,,,16250000
Toyota,Prius,2013.0,,Hybrid,12195000,87867,26900000,,12535000,10337727
Toyota,Prius G Sport,2013.0,,Hybrid,12700000,251200,,,,12700000
Toyota,Prius S Gen 3,2013.0,,Hybrid,14000000,141026,,,,14000000
Toyota,Prius S Grade,2013.0,,Hybrid,11650000,152000,,,11650000,10650000
Toyota,Prius S Touring,2013.0,,Hybrid,12675000,132000,,,11500000,12675000
Toyota,Aqua,2012.0,,Hybrid,7175000,75000,7890000,,8455000,8494714
Toyota,Aqua G,2012.0,,Hybrid,7950000,117000,13200000,14500000,,8050000
Toyota,Aqua G Grade,2012.0,,Hybrid,6950000,119000,,8490000,,8199231
Toyota,Aqua G Limited,2012.0,,Hybrid,7950000,141000,,,,8212500
Toyota,Aqua S,2012.0,,Hybrid,7675000,140000,,,,7675000
Toyota,Aqua S Grade,2012.0,,Hybrid,7490000,172800,,,9212500,8017500
Toyota,Aqua S Grade 2014,2012.0,,Hybrid,7875000,127858,,,,7875000
Toyota,Aqua S Limited,2012.0,,Hybrid,7875000,130000,,,,7973750
Toyota,Camry AV50 NEW BODY,2012.0,,Hybrid,11950000,121000,,,,11950000
Toyota,Prius,2012.0,,Hybrid,11000000,136000,26900000,,12535000,10337727
Toyota,Prius 3RD GENERATION,2012.0,,Hybrid,11290000,83000,,,11290000,
Toyota,Prius 3rd Generation,2012.0,,Hybrid,12250000,202,12250000,,,10300000
Toyota,Prius S LED,2012.0,,Hybrid,10950000,168000,,,,10950000
Toyota,Prius S Touring,2012.0,,Hybrid,11500000,68768,,,11500000,12675000
Toyota,Prius s touring,2012.0,,Hybrid,11400000,225000,,,,11400000
Toyota,Prius,2011.0,,Hybrid,9975000,178000,26900000,,12535000,10337727
Toyota,Prius 2nd Generation,2011.0,,Hybrid,7550000,173000,,,,7275000
Toyota,Prius 3rd Gen,2011.0,,Hybrid,9900000,170000,,,,10966667
Toyota,Prius 3rd Gen S Touring,2011.0,,Hybrid,11000000,210000,,,,11000000
Toyota,Prius 3rd Generation,2011.0,,Hybrid,9950000,215000,12250000,,,10300000
Toyota,Prius S,2011.0,,Hybrid,9800000,189000,,,,10725000
Toyota,Prius S Grade,2011.0,,Hybrid,9650000,140000,,,11650000,10650000
Toyota,Prius S Limited,2011.0,,Hybrid,10350000,126000,,,,10350000
Toyota,Prius S TOURING LIMITED,2011.0,,Hybrid,10250000,119000,,,,10250000
Toyota,Prius 3rd Generation,2010.0,,Hybrid,9350000,170000,12250000,,,10300000
Toyota,Prius,2009.0,,Hybrid,9700000,223106,26900000,,12535000,10337727
Toyota,Prius 3rd Gen,2009.0,,Hybrid,10500000,240000,,,,10966667
Toyota,Prius S tour,2009.0,,Hybrid,9500000,266300,,,,9500000
Toyota,Crown,2008.0,,Hybrid,15500000,98000,,,15500000,
Toyota,Prius,2008.0,,Hybrid,7890000,162337,26900000,,12535000,10337727
Toyota,Prius 2nd Gen Anniversary,2008.0,,Hybrid,7300000,200000,,,,7300000
Toyota,Prius 2nd Generation,2008.0,,Hybrid,7000000,184000,,,,7275000
