Manufacturer,Model,Year,Condition,Fuel Type,Price,Mileage,Average Price (0-20k km),Average Price (20k-50k km),Average Price (50k-100k km),Average Price (100k+ km)
Mitsubishi,L200,2011.0,,Diesel,9000000,150000,23500000,,15500000,10235714
Mitsubishi,Montero,2011.0,,Diesel,15500000,165000,,26790000,29150000,24188889
Mitsubishi,Montero BRAND NEW,2011.0,,Diesel,15550000,209000,,,,15550000
Mitsubishi,Montero Sport,2011.0,,Diesel,17000000,180000,,,18900000,16183333
Mitsubishi,Montero Sports,2011.0,,Diesel,16700000,163000,,,,15800000
Mitsubishi,Montero,2010.0,,Diesel,21200000,187000,,26790000,29150000,24188889
Mitsubishi,Montero GLS,2010.0,,Diesel,21200000,180000,,,35250000,27330000
Mitsubishi,L200,2008.0,,Diesel,8900000,268781,23500000,,15500000,10235714
Mitsubishi,Montero Center Spare 7 Seats,2008.0,,Diesel,18750000,196000,,,,18750000
Mitsubishi,Montero Center Spare Wheel,2008.0,,Diesel,18750000,206000,,,,18750000
Mitsubishi,Montero Sport,2008.0,,Diesel,10300000,241000,,,18900000,16183333
Mitsubishi,L200,2007.0,,Diesel,9250000,375000,23500000,,15500000,10235714
Mitsubishi,L200 Cab,2007.0,,Diesel,9275000,210000,,,,9275000
Mitsubishi,L200 Trojan,2007.0,,Diesel,7800000,240000,,,,7800000
Mitsubishi,Montero Sport,2007.0,,Diesel,10500000,220000,,,18900000,16183333
Mitsubishi,Montero Diesal,2006.0,,Diesel,16900000,197000,,,,16900000
Mitsubishi,Montero V76,2006.0,,Diesel,17500000,205000,,,,17500000
Mitsubishi,Montero V78,2006.0,,Diesel,16500000,205000,,,,16500000
Mitsubishi,L200 Double Cab,2001.0,,Diesel,5200000,300000,,,,5200000
Mitsubishi,L200 Double Cab 2WD,2001.0,,Diesel,6300000,400000,,,,6300000
Mitsubishi,Montero,2001.0,,Diesel,15500000,275000,,26790000,29150000,24188889
Mitsubishi,L200,2000.0,,Diesel,6500000,300000,23500000,,15500000,10235714
Nissan,Navara D23,2017.0,,Diesel,12500000,170000,,,,12500000
Nissan,Navara P300 FullyLoaded 4wd,2016.0,,Diesel,16100000,65000,,,16100000,
Nissan,Patrol GRX Y61,2015.0,,Diesel,39590000,140000,,,,39590000
Nissan,Patrol Y61,2015.0,,Diesel,33500000,135000,,,,28500000
Nissan,Patrol Y61 SGL,2015.0,,Diesel,32000000,155000,,,,32000000
Nissan,Patrol 3L,2013.0,,Diesel,29500000,150000,,,,29500000
Nissan,X-Trail,2013.0,,Diesel,14000000,182000,,,,12750000
Nissan,X-Trail T31,2013.0,,Diesel,14500000,100000,,,14500000,14500000
Nissan,X-Trail T31 2.0 6AT,2013.0,,Diesel,11200000,96600,,,11200000,
Nissan,X-Trail T 31,2011.0,,Diesel,12500000,259000,,,,12500000
Nissan,Patrol Y61 TD42 SGL,2010.0,,Diesel,31000000,254000,,,,31000000
Nissan,Navara,2008.0,,Diesel,6500000,126500,,,,6662500
Nissan,Navara Uk Edition,2008.0,,Diesel,6000000,75425,,,6000000,
Nissan,Patrol ZD30,2008.0,,Diesel,21000000,125000,,,,21000000
Nissan,Navara 4 x,2007.0,,Diesel,8700000,90000,,,8700000,
Nissan,Navara Avetura,2007.0,,Diesel,6675000,149000,,,,6587500
Nissan,Navara,2006.0,,Diesel,6825000,474000,,,,6662500
Nissan,Bluebird 1999,2005.0,,Diesel,2900000,300000,,,,2900000
Nissan,Patrol Y61,2005.0,,Diesel,23500000,240000,,,,28500000
Nissan,Sunny N13,2005.0,,Diesel,2350000,150000,,,,2350000
Nissan,Wingroad Automatic,2002.0,,Diesel,3475000,220169,,,,3475000
Nissan,Bluebird,2000.0,,Diesel,3500000,169000,,,,3500000
Nissan,Bluebird SU14,2000.0,,Diesel,3500000,160000,,,,3500000
Nissan,Sunny FB14,2000.0,,Diesel,3200000,140000,,,,3200000
Peugeot,2008 GT Line Premium Dies,2023.0,,Diesel,32550000,14000,32550000,,,
Peugeot,508,2016.0,,Diesel,16500000,170000,,18500000,,16500000
Peugeot,508,2015.0,,Diesel,18500000,49400,,18500000,,16500000
Peugeot,406 d9,2000.0,,Diesel,2050000,85200,,,2050000,
Ssang,Yong MICRO RODIUS,2017.0,,Diesel,13500000,60000,,,13500000,
Ssang,Yong Rexton,2016.0,,Diesel,14000000,137700,,,13900000,15166667
Ssang,Yong Rexton W,2016.0,,Diesel,12000000,280000,,,,12000000
Ssang,Yong Rexton,2015.0,,Diesel,13900000,83000,,,13900000,15166667
Ssang,Yong Korando,2012.0,,Diesel,5790000,189000,,,,5790000
Ssang,Yong Kyron Black,2011.0,,Diesel,8250000,138000,,,,6875000
Ssang,Yong Kyron 169583,2008.0,,Diesel,7360000,169580,,,,7360000
Ssang,Yong Kyron Black,2008.0,,Diesel,5500000,220000,,,,6875000
Tata,Xenon,2015.0,,Diesel,2600000,100000,,3200000,2600000,2600000
Tata,Xenon,2012.0,,Diesel,3200000,48000,,3200000,2600000,2600000
Tata,Xenon Slip Diperencel,2011.0,,Diesel,6500000,280000,,,,6500000
Tata,Indigo,2007.0,,Diesel,2300000,130000,,,,2310000
Tata,207D,2006.0,,Diesel,1759800,75000,,,1759800,
Tata,Indigo,2006.0,,Diesel,2320000,130000,,,,2310000
Toyota,Hiace 15 seater,2025.0,,Diesel,29000000,0,29000000,,,
Toyota,Hiace GDH 2.8L Japan,2025.0,,Diesel,26800000,0,26800000,,,
Toyota,Hilux,2025.0,,Diesel,27500000,0,26400000,,19500000,14053333
Toyota,Hilux 4WD,2025.0,,Diesel,12850000,0,12850000,,,11800000
Toyota,Hilux B5 Rocco 2.8L B/New,2025.0,,Diesel,28900000,16,28900000,,,
Toyota,Hilux Brand,2025.0,New,Diesel,24950000,0,24950000,,,
Toyota,Hilux BrandNew Rocco 4x4,2025.0,,Diesel,28475000,0,28475000,,,
Toyota,Hilux CHAMP,2025.0,,Diesel,128500000,0,128500000,,,
Toyota,Hilux GR SPORT,2025.0,,Diesel,32900000,0,29280909,,,
Toyota,Hilux GR SPORT 2.8,2025.0,,Diesel,33650000,0,33650000,,,
Toyota,Hilux GR SPORT THAILAND,2025.0,,Diesel,32490000,0,31490000,,,
Toyota,Hilux GR SPORT WITH HUMMER,2025.0,,Diesel,33200000,250,33200000,,,
Toyota,Hilux GR Sport,2025.0,,Diesel,32700000,0,29506129,26600000,21000000,
Toyota,Hilux GR Sport 2.8,2025.0,,Diesel,33450000,0,33450000,,,
Toyota,Hilux GR Sport 2.8 Thailan,2025.0,,Diesel,33000000,0,33000000,,,
Toyota,Hilux GR Sport Hammer Kit,2025.0,,Diesel,33200000,0,33200000,,,
Toyota,Hilux GR Sport Red,2025.0,,Diesel,32850000,0,32850000,,,
Toyota,Hilux GR sport,2025.0,,Diesel,33490000,0,30763333,26000000,,
Toyota,Hilux Head up Display,2025.0,,Diesel,29800000,0,29800000,,,
Toyota,Hilux REVO,2025.0,,Diesel,27500000,0,27500000,,,
Toyota,Hilux REVO 2.8L 4x4,2025.0,,Diesel,26500000,0,26500000,,,
Toyota,Hilux REVO BRAND,2025.0,NEW,Diesel,25990000,0,25990000,,,
Toyota,Hilux REVO GR Sport 2.8L,2025.0,,Diesel,32500000,0,32500000,,,
Toyota,Hilux REVO ROCCO,2025.0,,Diesel,28499998,0,28499998,,,
Toyota,Hilux REVO ROCCO 2.8L 4x4,2025.0,,Diesel,27100000,0,27366667,,,
Toyota,Hilux REVO ROCCO GR SPORT,2025.0,,Diesel,32500000,0,32500000,,,
Toyota,Hilux ROCCO,2025.0,,Diesel,29500000,0,28570000,,,23200000
Toyota,Hilux ROCCO 2.8L,2025.0,,Diesel,29500000,0,29500000,,,
Toyota,Hilux ROCCO BRAND,2025.0,NEW,Diesel,27990000,0,27990000,,,
Toyota,Hilux ROCCO Thailand,2025.0,,Diesel,28900000,0,28900000,,,
Toyota,Hilux Revo,2025.0,,Diesel,27875000,0,26558333,,,20675000
Toyota,Hilux Revo 4*4 AT,2025.0,,Diesel,28000000,0,28000000,,,
Toyota,Hilux Revo 4x4 2.8 AT,2025.0,,Diesel,23750000,0,23775000,,,
Toyota,Hilux Revo GR SPORT,2025.0,,Diesel,33500000,47,33500000,,,
Toyota,Hilux Revo GR Sport,2025.0,,Diesel,33400000,60,31600000,,,
Toyota,Hilux Revo Modellista,2025.0,,Diesel,28000000,0,28000000,,,
Toyota,Hilux Revo Rocco,2025.0,,Diesel,28500000,0,28800000,,,20500000
Toyota,Hilux Revo Rocco Gr Sport,2025.0,,Diesel,28100000,0,28100000,,,
Toyota,Hilux Revo Rocco Modellist,2025.0,,Diesel,27650000,0,27650000,,,
Toyota,Hilux Revo Single Cab,2025.0,,Diesel,13500000,44,13500000,,,
Toyota,Hilux Revo Single Cab 4WD,2025.0,,Diesel,13450000,40,13525000,,,
Toyota,Hilux Rocco,2025.0,,Diesel,27500000,0,29149167,,22150000,
Toyota,Hilux Rocco ( Thailand ),2025.0,,Diesel,27900000,0,27900000,,,
Toyota,Hilux Rocco 2.8,2025.0,,Diesel,29550000,0,29233333,,,
Toyota,Hilux Rocco 2.8D,2025.0,,Diesel,29500000,0,29500000,,,
Toyota,Hilux Rocco 2.8L,2025.0,BrandNew,Diesel,28250000,0,28250000,,,
Toyota,Hilux Rocco 2.8L Brand,2025.0,New,Diesel,28250000,0,28250000,,,
Toyota,Hilux Rocco B5 2.8L B/New,2025.0,,Diesel,28900000,28,28900000,,,
Toyota,Hilux Rocco B5 2.8L Hammer,2025.0,,Diesel,27950000,16,27950000,,,
Toyota,Hilux Rocco Brand,2025.0,New,Diesel,28500000,50,28250000,,,
Toyota,Hilux Rocco Double Cab,2025.0,,Diesel,29500000,0,29500000,,,
Toyota,Hilux Rocco Gr Sport,2025.0,,Diesel,28500000,0,28500000,,,
Toyota,Hilux Rocco Modelista,2025.0,,Diesel,29250000,50,29575000,,,
Toyota,Hilux Rocco Revo B5 B/NEW,2025.0,,Diesel,28000000,0,28000000,,,
Toyota,Hilux Rocco Thailand,2025.0,,Diesel,28600000,0,28650000,,,
Toyota,Hilux Rocco brand,2025.0,new,Diesel,29250000,4,29250000,,,
Toyota,Hilux Rocco double cab,2025.0,,Diesel,29500000,0,29500000,,,
Toyota,Hilux Single Cab,2025.0,,Diesel,13675000,0,13675000,,,
Toyota,Hilux rocco,2025.0,,Diesel,29000000,0,29000000,,,
Toyota,Hilux rocco 0 Mileage,2025.0,,Diesel,28000000,0,28000000,,,
Toyota,Land Cruiser Prado 250,2025.0,,Diesel,86000000,100,82333333,,,
Toyota,Land Cruiser Prado 250 Edition,2025.0,,Diesel,95000000,80,95000000,,,
Toyota,Land Cruiser Prado 250 ZX,2025.0,,Diesel,77000000,10,82783333,,,
Toyota,Land Cruiser Prado 250 ZX MDLSTA,2025.0,,Diesel,87500000,1000,87500000,,,
Toyota,Land Cruiser Prado LC 250 ZX,2025.0,,Diesel,87500000,10,87500000,,,
Toyota,Land Cruiser Prado LC250 D ZX,2025.0,,Diesel,88500000,0,88500000,,,
Toyota,Land Cruiser Prado LC70 Double Cab,2025.0,,Diesel,36000000,0,36000000,,,
Toyota,Land Cruiser Sahara LC 300 ZX,2025.0,,Diesel,132000000,0,132000000,,,
Toyota,Land Cruiser Sahara Lc300,2025.0,,Diesel,132500000,0,132500000,,,
Toyota,Land Cruiser Sahara Lc300 D,2025.0,,Diesel,130000000,0,130000000,,,
Toyota,Land Cruiser Sahara V6 7 seats BN,2025.0,,Diesel,129500000,20,114833333,,,
Toyota,Land Cruiser Sahara V6 Brand,2025.0,New,Diesel,129500000,20,129500000,,,
Toyota,Land Cruiser Sahara ZX V6-Diesel Highest,2025.0,,Diesel,118000000,0,118000000,,,
Toyota,Roomy Rocco Thailand 2.8,2025.0,,Diesel,28950000,5,28950000,,,
Toyota,4Runner VX,2024.0,,Diesel,1,0,1,,,
Toyota,Hilux 2400CC GR Sport,2024.0,,Diesel,23500000,8000,23500000,,,
Toyota,Hilux GR SPORT,2024.0,,Diesel,27000000,15000,29280909,,,
Toyota,Hilux GR SPORT Japan,2024.0,,Diesel,25850000,5214,25850000,,,
Toyota,Hilux GR SPORT THAILAND,2024.0,,Diesel,30990000,0,31490000,,,
Toyota,Hilux GR SPORT Z,2024.0,,Diesel,27400000,1600,27400000,,,
Toyota,Hilux GR Sport,2024.0,,Diesel,26500000,17500,29506129,26600000,21000000,
Toyota,Hilux GR Sport MCLIMB PKG,2024.0,,Diesel,29900000,0,29900000,,,
Toyota,Hilux GR Sport widebody,2024.0,,Diesel,27300000,2000,27300000,,,
Toyota,Hilux GR sport,2024.0,,Diesel,32000000,0,30763333,26000000,,
Toyota,Hilux REVO ROCCO 2.8L 4x4,2024.0,,Diesel,28000000,0,27366667,,,
Toyota,Hilux Rocco,2024.0,,Diesel,42000000,0,29149167,,22150000,
Toyota,Hilux Z GR Sport,2024.0,,Diesel,24200000,7000,24850000,25333333,,
Toyota,KDH High Roof,2024.0,,Diesel,30000000,0,30000000,,,
Toyota,Land Cruiser 300,2024.0,,Diesel,112500000,7000,112500000,,,
Toyota,Land Cruiser 300 ZX,2024.0,,Diesel,109500000,100,109500000,,,
Toyota,Land Cruiser Prado,2024.0,,Diesel,86500000,0,85500000,55000000,45208333,28448750
Toyota,Land Cruiser Prado 1st EDITION,2024.0,,Diesel,82500000,0,82500000,,,
Toyota,Land Cruiser Prado 250,2024.0,,Diesel,73500000,2500,82333333,,,
Toyota,Land Cruiser Prado 250 ED,2024.0,,Diesel,79500000,2500,79500000,,,
Toyota,Land Cruiser Prado 250 ZX,2024.0,,Diesel,84850000,0,82783333,,,
Toyota,Land Cruiser Prado LC300,2024.0,,Diesel,107500000,7000,107000000,,,
Toyota,Land Cruiser Sahara Brand,2024.0,New,Diesel,132500000,0,132500000,,,
Toyota,Land Cruiser Sahara Japanese spex ZX,2024.0,,Diesel,123000000,5500,123000000,,,
Toyota,Land Cruiser Sahara LC300,2024.0,,Diesel,126500000,0,119750000,,,
Toyota,Land Cruiser Sahara LC300 VX,2024.0,,Diesel,115000000,1001,115000000,,,
Toyota,Land Cruiser Sahara LC300 ZX,2024.0,,Diesel,110000000,0,110000000,,,
Toyota,Land Cruiser Sahara LC300 ZX V6 Highest,2024.0,,Diesel,113000000,3000,113000000,,,
Toyota,Land Cruiser Sahara V6 7 seats BN,2024.0,,Diesel,109000000,8000,114833333,,,
Toyota,Land Cruiser Sahara ZX FJA 300,2024.0,,Diesel,117500000,0,117500000,,,
Toyota,4Runner TZ-G,2023.0,,Diesel,1,30000,,1,,
Toyota,Hilux GR SPORT,2023.0,,Diesel,29800000,4000,29280909,,,
Toyota,Hilux GR SPORT JAPAN,2023.0,,Diesel,25500000,16000,25500000,,,
Toyota,Hilux GR Sport,2023.0,,Diesel,26000000,20000,29506129,26600000,21000000,
Toyota,Hilux GR Sport 2.4 Japan,2023.0,,Diesel,25500000,17000,25500000,,,
Toyota,Hilux GR Sport Japan Spec,2023.0,,Diesel,25950000,5900,25950000,,,
Toyota,Hilux GR Sports Japan,2023.0,,Diesel,25775000,12000,25775000,,,
Toyota,Hilux GR sport,2023.0,,Diesel,26000000,21000,30763333,26000000,,
Toyota,Hilux Z,2023.0,,Diesel,23200000,22000,,23200000,,
Toyota,Hilux Z GR Sport,2023.0,,Diesel,25500000,38500,24850000,25333333,,
Toyota,Hilux Z GR-SPORT,2023.0,,Diesel,24800000,31000,,24800000,,
Toyota,Land Cruiser Prado LC300,2023.0,,Diesel,106500000,10000,107000000,,,
Toyota,Hilux GR Sport,2022.0,,Diesel,26800000,40000,29506129,26600000,21000000,
Toyota,Hilux Rocco GR Sport,2020.0,,Diesel,25500000,60000,,,25500000,
Toyota,Hilux Rocco PK B5,2020.0,,Diesel,24950000,58500,,,24950000,
Toyota,Hilux V Grade,2020.0,,Diesel,23000000,45000,,23000000,,
Toyota,Hilux,2019.0,,Diesel,19500000,73720,26400000,,19500000,14053333
Toyota,Hilux GR Sport,2019.0,,Diesel,21000000,53000,29506129,26600000,21000000,
Toyota,Hilux ROCCO,2019.0,,Diesel,23200000,131000,28570000,,,23200000
Toyota,Hilux Revo,2019.0,,Diesel,24500000,230000,26558333,,,20675000
Toyota,Hilux V Grade,2019.0,,Diesel,23000000,37237,,23000000,,
Toyota,Land Cruiser Sahara VX V8 Highest,2019.0,,Diesel,93000000,87000,,,93000000,
Toyota,Hilux,2018.0,,Diesel,22650000,117000,26400000,,19500000,14053333
Toyota,Hilux 4WD Double Cab,2018.0,,Diesel,17800000,56897,,,17800000,
Toyota,Hilux Revo,2018.0,,Diesel,20500000,147000,26558333,,,20675000
Toyota,Hilux Revo (V Grade),2018.0,,Diesel,20500000,82100,,,20500000,
Toyota,Hilux Rocco,2018.0,,Diesel,22800000,84000,29149167,,22150000,
Toyota,LAND CRUISER 79 V8,2018.0,,Diesel,38500000,80000,,,38500000,
Toyota,Land Cruiser 79,2018.0,,Diesel,29500000,80000,,,29500000,
Toyota,Land Cruiser Prado,2018.0,,Diesel,51500000,90000,85500000,55000000,45208333,28448750
Toyota,Land Cruiser Prado TZ-G highest spec,2018.0,,Diesel,49500000,240000,,,,49500000
Toyota,Land Cruiser Sahara HZJ79,2018.0,,Diesel,28850000,90000,,,28850000,
Toyota,Fortuner,2017.0,,Diesel,32700000,156000,,,,23988750
Toyota,Hilux,2017.0,,Diesel,20200000,121000,26400000,,19500000,14053333
Toyota,Hilux 3L,2017.0,,Diesel,19890000,170000,,,,19890000
Toyota,Hilux 4WD Company,2017.0,BrandNew,Diesel,17700000,163000,,,,17700000
Toyota,Hilux Revo,2017.0,,Diesel,18800000,191000,26558333,,,20675000
Toyota,Hilux Revo Rocco,2017.0,,Diesel,20500000,126000,28800000,,,20500000
Toyota,Hilux Revolution,2017.0,,Diesel,22500000,112000,,,,21500000
Toyota,Land Cruiser Prado,2017.0,,Diesel,52450000,67500,85500000,55000000,45208333,28448750
Toyota,Land Cruiser Prado 150,2017.0,,Diesel,58500000,87000,,,58500000,38287500
Toyota,Land Cruiser Prado 150 VX,2017.0,,Diesel,47500000,88000,,,47500000,
Toyota,Land Cruiser Prado TZG HIEGHT COTROL,2017.0,,Diesel,52450000,67500,,,52450000,
Toyota,Land Cruiser Prado VX,2017.0,,Diesel,53500000,138000,,,,53500000
Toyota,Land Cruiser Prado VX FullyLoade,2017.0,,Diesel,59500000,132000,,,,59500000
Toyota,Land Cruiser Sahara,2017.0,,Diesel,79000000,124000,,71000000,58500000,59250000
Toyota,Land Cruiser Sahara HZJ76,2017.0,,Diesel,67500000,3000,67500000,,,
Toyota,Land Cruiser Sahara V8 VX,2017.0,,Diesel,89500000,60000,,,89500000,
Toyota,Land Cruiser Sahara VX V8,2017.0,,Diesel,75000000,132000,,,,67857143
Toyota,Land Cruiser Sahara VX V8 7Seater,2017.0,,Diesel,62500000,112000,,,,62500000
Toyota,Fortuner,2016.0,,Diesel,30500000,130000,,,,23988750
Toyota,Hilux,2016.0,,Diesel,13500000,325000,26400000,,19500000,14053333
Toyota,Hilux Double Cab,2016.0,,Diesel,17500000,106000,,,,12920000
Toyota,Hilux Gear Hylux,2016.0,,Diesel,17100000,167000,,,,17100000
Toyota,Hilux Revo G Grade,2016.0,,Diesel,18950000,112000,,,,18950000
Toyota,Hilux Revolution,2016.0,,Diesel,20500000,139000,,,,21500000
Toyota,Land Cruiser Prado 150 TX,2016.0,,Diesel,44000000,89000,,,44000000,29200000
Toyota,Land Cruiser Sahara Diesal,2016.0,,Diesel,76500000,88000,,,76500000,
Toyota,Land Cruiser Sahara V8,2016.0,,Diesel,70000000,140000,,,,58666667
Toyota,Land Cruiser Sahara V8 - VX Full Spec,2016.0,,Diesel,74000000,100000,,,74000000,74000000
Toyota,Land Cruiser Sahara V8 Parliament,2016.0,,Diesel,75000000,340000,,,,75000000
Toyota,Land Cruiser Sahara VX V8,2016.0,,Diesel,79500000,120000,,,,67857143
Toyota,Land Cruiser Prado,2015.0,,Diesel,46890000,176473,85500000,55000000,45208333,28448750
Toyota,Land Cruiser Prado 150,2015.0,,Diesel,42500000,126000,,,58500000,38287500
Toyota,Land Cruiser Prado 150 TX 1,2015.0,,Diesel,41000000,94000,,,41000000,
Toyota,Land Cruiser Prado 150 TX TRJ150,2015.0,,Diesel,44500000,130000,,,,44500000
Toyota,Land Cruiser Prado Bronze Mica Metallic,2015.0,,Diesel,43000000,164000,,,,43000000
Toyota,Land Cruiser Prado Invincible (TZG),2015.0,,Diesel,48000000,180000,,,,48000000
Toyota,Land Cruiser Prado TRJ150 3L 1ST,2015.0,,Diesel,43750000,125000,,,,43750000
Toyota,Land Cruiser Prado TX,2015.0,,Diesel,40900000,99000,,,40900000,
Toyota,Land Cruiser Prado V8 DIES,2015.0,,Diesel,72900000,44521,,72900000,,
Toyota,Land Cruiser Sahara,2015.0,,Diesel,71000000,33000,,71000000,58500000,59250000
Toyota,Land Cruiser Sahara V8,2015.0,,Diesel,62500000,120000,,,,58666667
Toyota,Land Cruiser Sahara V8 MP,2015.0,,Diesel,63500000,90000,,,63500000,
Toyota,Land Cruiser V8,2015.0,,Diesel,59000000,124500,,,,59000000
Toyota,Fortuner,2014.0,,Diesel,22500000,145140,,,,23988750
Toyota,HIACE KDH SUPER GL,2014.0,,Diesel,24500000,142000,,,,24500000
Toyota,Hilux Vigo,2014.0,,Diesel,17000000,153000,,,12000000,12260000
Toyota,Land Cruiser Prado,2014.0,,Diesel,43500000,87000,85500000,55000000,45208333,28448750
Toyota,Land Cruiser Prado / 4x4,2014.0,,Diesel,41500000,61300,,,41500000,
Toyota,Land Cruiser Prado 150,2014.0,,Diesel,41200000,128000,,,58500000,38287500
Toyota,Land Cruiser Prado 76 4.2 1HZ,2014.0,,Diesel,48500000,175000,,,,48500000
Toyota,Land Cruiser Prado Jeep,2014.0,,Diesel,42500000,176000,,,,42500000
Toyota,Land Cruiser Prado LC5,2014.0,,Diesel,40300000,97700,,,40300000,42500000
Toyota,Land Cruiser Prado TX 3.0,2014.0,,Diesel,39500000,168000,,,,39500000
Toyota,Land Cruiser Prado TX150,2014.0,,Diesel,37000000,215000,,,,37000000
Toyota,Land Cruiser Prado Tx,2014.0,,Diesel,38500000,200000,,,,38500000
Toyota,Land Cruiser Prado VX 3.0,2014.0,,Diesel,38900000,108000,,,,38900000
Toyota,Land Cruiser Sahara LJ-79 CHOGM 4.2 L,2014.0,,Diesel,40500000,190000,,,,40500000
Toyota,Land Cruiser Sahara VX V8,2014.0,,Diesel,64500000,126322,,,,67857143
Toyota,Land Cruiser Sahara VX V8 Sunroof,2014.0,,Diesel,63500000,44800,,63500000,,
Toyota,Fortuner,2013.0,,Diesel,21700000,257000,,,,23988750
Toyota,Fortuner 4X4,2013.0,,Diesel,20000000,205000,,,,20000000
Toyota,Fortuner maintain,2013.0,,Diesel,19500000,149000,,,,19500000
Toyota,Land Cruiser Prado,2013.0,,Diesel,36500000,346000,85500000,55000000,45208333,28448750
Toyota,Land Cruiser Prado 150,2013.0,,Diesel,33950000,122764,,,58500000,38287500
Toyota,Land Cruiser Prado LC5,2013.0,,Diesel,42500000,116000,,,40300000,42500000
Toyota,Land Cruiser Prado TX 150,2013.0,,Diesel,35000000,190000,,,,35000000
Toyota,Land Cruiser Sahara,2013.0,,Diesel,60000000,190000,,71000000,58500000,59250000
Toyota,Land Cruiser Sahara V8,2013.0,,Diesel,43500000,131063,,,,58666667
Toyota,Land Cruiser Sahara VX V8,2013.0,,Diesel,59500000,105000,,,,67857143
Toyota,Fortuner,2012.0,,Diesel,19275000,167000,,,,23988750
Toyota,Hilux Champ,2012.0,,Diesel,16900000,202000,,,,16900000
Toyota,Land Cruiser Prado,2012.0,,Diesel,34000000,195000,85500000,55000000,45208333,28448750
Toyota,Land Cruiser Prado 150 TX,2012.0,,Diesel,33000000,198000,,,44000000,29200000
Toyota,Corolla 141 XLI,2011.0,,Diesel,7650000,230000,,,,7650000
Toyota,Hilux,2011.0,,Diesel,12500000,187000,26400000,,19500000,14053333
Toyota,Hilux 2KD,2011.0,,Diesel,13900000,25000,,13900000,,
Toyota,Hilux 3L Thailand,2011.0,,Diesel,11950000,155000,,,,11950000
Toyota,Hilux 4WD,2011.0,,Diesel,11800000,102475,12850000,,,11800000
Toyota,Hilux Double Cab,2011.0,,Diesel,12500000,230000,,,,12920000
Toyota,Hilux Thailand,2011.0,,Diesel,14450000,260000,,,,14450000
Toyota,Land Cruiser Prado,2011.0,,Diesel,26000000,135000,85500000,55000000,45208333,28448750
Toyota,Land Cruiser Prado V8,2011.0,,Diesel,48500000,203700,,,,48500000
Toyota,Land Cruiser Sahara,2011.0,,Diesel,58500000,65000,,71000000,58500000,59250000
Toyota,Land Cruiser Sahara Parliament model,2011.0,,Diesel,52500000,65000,,,52500000,
Toyota,Land Cruiser Sahara Parliament permit,2011.0,,Diesel,52500000,120000,,,,52500000
Toyota,Land Cruiser Sahara VX V8,2011.0,,Diesel,49000000,233000,,,,67857143
Toyota,Hilux,2010.0,,Diesel,10000000,210000,26400000,,19500000,14053333
Toyota,Hilux Smart Cab,2010.0,,Diesel,8400000,198000,,,,8050000
Toyota,Hilux Vigo,2010.0,,Diesel,8700000,190000,,,12000000,12260000
Toyota,Hilux Vigo Single Cab,2010.0,,Diesel,9500000,160000,,,,9500000
Toyota,Hilux Vigo Thailand,2010.0,,Diesel,10500000,175000,,,,10500000
Toyota,Land Cruiser Prado TRJ 150,2010.0,,Diesel,29700000,130000,,,,29700000
Toyota,Land Cruiser Sahara LC200,2010.0,,Diesel,49500000,115000,,,,49500000
Toyota,Hilux,2009.0,,Diesel,14500000,166500,26400000,,19500000,14053333
Toyota,Hilux Double Cab,2009.0,,Diesel,11000000,314041,,,,12920000
Toyota,Hilux Wigo,2009.0,,Diesel,9900000,73500,,,9900000,
Toyota,Land Cruiser Prado 150 TX,2009.0,,Diesel,25400000,370000,,,44000000,29200000
Toyota,Hilux,2008.0,,Diesel,12450000,158000,26400000,,19500000,14053333
Toyota,Hilux 3L 1KD 4WD,2008.0,,Diesel,12200000,157000,,,,12200000
Toyota,Hilux Invisible,2008.0,,Diesel,12900000,100000,,,12900000,12900000
Toyota,Hilux Pickup 2KD,2008.0,,Diesel,13300000,185000,,,,13300000
Toyota,Hilux SURF JEEP 1KZ 4WD,2008.0,,Diesel,9750000,148000,,,,9750000
Toyota,Hilux Vigo,2008.0,,Diesel,8000000,214000,,,12000000,12260000
Toyota,Hilux,2007.0,,Diesel,13500000,175098,26400000,,19500000,14053333
Toyota,Hilux Double Cab,2007.0,,Diesel,11350000,110500,,,,12920000
Toyota,Hilux Double cab,2007.0,,Diesel,11000000,202000,,,,10600000
Toyota,Hilux VIGO DOUBLE CAB 4WD,2007.0,,Diesel,11500000,210000,,,,11500000
Toyota,Hilux Vigo,2007.0,,Diesel,12200000,190000,,,12000000,12260000
Toyota,Land Cruiser Prado,2007.0,,Diesel,22000000,165000,85500000,55000000,45208333,28448750
Toyota,Land Cruiser Prado 120 5L,2007.0,,Diesel,17350000,430000,,,,17350000
Toyota,Land Cruiser Prado 120 GX,2007.0,,Diesel,18000000,292000,,,,18000000
Toyota,Hilux,2006.0,,Diesel,12600000,145000,26400000,,19500000,14053333
Toyota,Hilux Vigo,2006.0,,Diesel,12000000,100000,,,12000000,12260000
Toyota,Hilux Vigo G Grade,2006.0,,Diesel,12400000,152000,,,,12400000
Toyota,Hilux 166 double cab,2005.0,,Diesel,12000000,190000,,,,12000000
Toyota,Hilux Smart Cab,2005.0,,Diesel,8500000,210000,,,,8050000
Toyota,Land Cruiser Prado,2005.0,,Diesel,15600000,330000,85500000,55000000,45208333,28448750
Toyota,Hilux,2004.0,,Diesel,9750000,371000,26400000,,19500000,14053333
Toyota,Corolla,2003.0,,Diesel,5600000,243000,,,,5600000
